batch_id,product_name,mfg_date,exp_date,qty_on_hand,mrp_unit_price,unit_cost
BATCH_00323,RespiraAid_351,2022-10-07,2023-05-28,106,30723.44,22677.3
BATCH_00324,HepatoCare_241,2024-07-04,2026-02-01,490,70038.91,40410.44
BATCH_00325,CardioMax_745,2022-09-01,2025-07-03,149,2205.19,1511.1
BATCH_00326,OncoThera_347,2022-05-30,2023-09-03,238,8206.76,4847.14
BATCH_00327,CardioMax_898,2023-03-28,2024-02-02,449,21225.05,17130.98
BATCH_00328,CardioMax_822,2023-02-02,2024-06-16,245,62212.66,37517.45
BATCH_00329,RenalGuard_427,2022-12-04,2025-02-11,116,14926.85,12973.31
BATCH_00330,NeuroVita_415,2023-05-05,2025-02-21,137,25415.44,19456.54
BATCH_00331,OncoThera_712,2024-03-19,2026-11-15,107,25448.27,17718.79
BATCH_00332,RenalGuard_30,2024-05-23,2025-08-21,572,67270.19,45884.72
BATCH_00333,RenalGuard_71,2023-11-17,2024-05-31,104,40387.4,27017.3
BATCH_00334,GlucoBalance_674,2023-05-09,2026-02-18,1188,48649.68,34225.4
BATCH_00335,GlucoBalance_823,2022-07-25,2023-09-10,66,3774.26,2865.98
BATCH_00336,GlucoBalance_116,2024-04-01,2026-08-04,1090,52648.19,30445.62
BATCH_00337,NeuroVita_246,2022-02-08,2022-09-01,164,34954.47,24780.81
BATCH_00338,DermaLux_544,2023-01-19,2024-07-05,468,68595.65,47559.49
BATCH_00339,RespiraAid_126,2023-10-19,2026-09-17,177,49241.49,34426.04
BATCH_00340,RenalGuard_106,2024-04-17,2026-10-26,1186,17921.29,12411.04
BATCH_00341,HepatoCare_783,2022-09-14,2023-08-12,109,36705.01,28186.13
BATCH_00342,RespiraAid_864,2022-06-14,2024-09-18,59,30833.71,17578.59
BATCH_00343,HepatoCare_411,2023-12-03,2026-06-28,45,26328.77,21031.71
BATCH_00344,GlucoBalance_418,2024-08-01,2025-07-17,686,12759.55,9839.87
BATCH_00345,OrthoRelief_993,2023-08-19,2025-04-06,106,56672.28,31548.05
BATCH_00346,OncoThera_515,2024-04-16,2027-03-14,531,25861.82,20853.55
BATCH_00347,RenalGuard_870,2024-06-20,2026-02-19,21,36788.98,23792.26
BATCH_00348,RespiraAid_592,2023-06-02,2026-03-15,89,36930.8,25821.88
BATCH_00349,HepatoCare_272,2024-08-30,2025-06-11,224,62238.26,38610.98
BATCH_00350,NeuroVita_45,2024-06-04,2026-04-16,75,52174.84,38185.11
BATCH_00351,ImmunoPlus_930,2024-02-12,2025-09-29,328,51498.29,44459.54
BATCH_00352,RenalGuard_959,2024-03-18,2025-07-05,463,44843.43,28244.22
BATCH_00353,HepatoCare_501,2023-07-15,2026-04-19,241,12038.75,6734.1
BATCH_00354,RespiraAid_65,2024-08-17,2026-03-07,108,50197.46,36967.77
BATCH_00355,CardioMax_892,2023-07-03,2024-09-12,1185,47666.89,36147.07
BATCH_00356,NeuroVita_342,2024-04-08,2026-01-06,115,10698.77,6545.51
BATCH_00357,RespiraAid_252,2022-03-30,2022-09-30,108,9509.81,6224.94
BATCH_00358,DermaLux_825,2024-06-13,2025-11-16,539,69005.81,37619.38
BATCH_00359,NeuroVita_785,2022-04-27,2023-03-21,250,25156.65,19630.51
BATCH_00360,GlucoBalance_616,2023-10-13,2025-12-23,609,27119.01,17625.86
BATCH_00361,DermaLux_886,2023-10-26,2025-07-29,157,4947.88,3321.91
BATCH_00362,OncoThera_629,2024-05-24,2025-03-30,67,53966.54,36254.8
BATCH_00363,RenalGuard_57,2023-04-08,2025-08-10,162,35615.59,27014.58
BATCH_00364,RespiraAid_964,2023-12-19,2026-08-09,66,12973.79,8962.58
BATCH_00365,RenalGuard_973,2022-04-10,2024-04-07,746,65872.02,47947.91
BATCH_00366,ImmunoPlus_224,2022-12-23,2025-07-06,243,4935.62,3620.88
BATCH_00367,ImmunoPlus_646,2023-08-22,2024-09-29,124,65899.61,37448.23
BATCH_00368,ImmunoPlus_399,2023-05-26,2025-08-04,45,65411.59,43099.94
BATCH_00369,OncoThera_186,2024-06-12,2025-08-03,53,3265,2389.47
BATCH_00370,HepatoCare_556,2022-10-06,2023-08-25,32,23137.6,12906.67
BATCH_00371,RespiraAid_666,2023-02-11,2025-02-08,664,31484.75,17157.91
BATCH_00372,GlucoBalance_887,2023-11-16,2026-03-18,224,6882.42,4868
BATCH_00373,NeuroVita_22,2022-04-01,2023-11-16,46,43713.84,23843.06
BATCH_00374,GlucoBalance_334,2023-01-31,2024-04-29,249,22007.65,18728.09
BATCH_00375,RespiraAid_492,2024-09-16,2026-01-16,160,50540.92,36956.6
BATCH_00376,OrthoRelief_248,2022-12-15,2024-07-07,198,79006.04,47407.29
BATCH_00377,DermaLux_174,2023-08-03,2025-12-28,31,11337.75,6408.96
BATCH_00378,CardioMax_992,2022-03-22,2023-02-27,168,2877.72,1647.76
BATCH_00379,OrthoRelief_679,2022-05-19,2025-02-23,84,53084.38,29220.01
BATCH_00380,DermaLux_747,2022-04-23,2025-03-13,245,57057.61,41105.12
BATCH_00381,DermaLux_612,2023-01-14,2024-10-24,388,17394.17,9636.07
BATCH_00382,GlucoBalance_134,2022-03-25,2024-07-19,952,36350.71,26375.57
BATCH_00383,DermaLux_35,2022-04-25,2024-07-15,117,29827.1,25700.36
BATCH_00384,DermaLux_158,2023-10-22,2025-06-15,175,24980.51,15234.97
BATCH_00385,CardioMax_473,2023-12-27,2025-08-04,98,57465.18,45032.45
BATCH_00386,OrthoRelief_995,2022-12-06,2023-07-08,1127,22410.6,18649.83
BATCH_00387,ImmunoPlus_140,2023-06-27,2025-05-13,194,50307.96,28393.94
BATCH_00388,CardioMax_835,2022-10-11,2024-06-05,145,9197.21,6448.95
BATCH_00389,CardioMax_836,2024-02-09,2026-03-29,116,41681.19,31509.83
BATCH_00390,RespiraAid_971,2023-01-12,2025-02-19,148,27478.66,18153.66
BATCH_00391,DermaLux_557,2023-06-28,2024-08-31,125,49563.33,38495.9
BATCH_00392,OncoThera_688,2024-03-22,2025-08-22,77,55220.86,43607.77
BATCH_00393,GlucoBalance_656,2024-05-28,2025-10-10,114,60763.8,48219.81
BATCH_00394,HepatoCare_430,2023-02-15,2025-11-13,249,31689.27,26367.8
BATCH_00395,RespiraAid_313,2022-12-08,2024-10-09,227,46664.97,29263.25
BATCH_00396,GlucoBalance_512,2022-05-14,2024-04-06,162,65692.98,44590.35
BATCH_00397,DermaLux_860,2023-11-05,2025-10-13,237,7955.95,4872.33
BATCH_00398,RespiraAid_655,2022-01-05,2024-07-22,705,48200.87,32812
BATCH_00399,OrthoRelief_731,2023-01-12,2025-02-08,119,62964.7,47716.62
BATCH_00400,DermaLux_207,2023-04-14,2026-01-07,59,68404.25,37211.57
BATCH_00401,NeuroVita_471,2023-07-03,2024-09-28,222,67600.4,38097.45
BATCH_00402,GlucoBalance_862,2023-11-07,2026-09-07,192,8384.48,7252.41
BATCH_00403,DermaLux_322,2023-06-08,2024-08-08,229,6824.22,4883.66
BATCH_00404,RespiraAid_267,2022-12-08,2023-08-28,914,39850.69,23391.88
BATCH_00405,DermaLux_24,2023-04-15,2025-04-01,103,75308.72,43741.22
BATCH_00406,NeuroVita_991,2024-03-06,2026-08-18,182,58468.86,40860.84
BATCH_00407,HepatoCare_352,2023-12-25,2024-10-24,616,33690.57,28332.44
BATCH_00408,RespiraAid_838,2023-07-18,2026-01-10,1120,58333.75,38236.91
BATCH_00409,DermaLux_247,2024-01-04,2025-10-05,572,70113.78,48855.49
BATCH_00410,OncoThera_415,2022-07-07,2023-12-15,767,50603.98,29815.54
BATCH_00411,OrthoRelief_292,2024-07-21,2026-04-19,470,8971.11,6038.59
BATCH_00412,ImmunoPlus_700,2023-04-09,2025-09-17,964,23186.41,15917.92
BATCH_00413,ImmunoPlus_922,2023-03-01,2024-12-07,844,52722.57,42371.7
BATCH_00414,RespiraAid_740,2023-06-28,2026-03-26,164,65842.36,36486.19
BATCH_00415,RenalGuard_833,2023-11-18,2026-08-05,945,22849.32,15840.25
BATCH_00416,GlucoBalance_394,2023-04-21,2025-03-10,68,57641.7,39237.21
BATCH_00417,OrthoRelief_131,2024-06-27,2027-06-10,658,65312.22,44578.99
BATCH_00418,DermaLux_906,2022-02-14,2025-01-24,178,83272.04,49671.92
BATCH_00419,CardioMax_613,2023-03-18,2026-02-04,731,28449.66,19910.15
BATCH_00420,GlucoBalance_507,2022-01-18,2024-02-12,64,24163.86,14436.34
BATCH_00421,OncoThera_916,2024-09-10,2026-09-25,146,19197.26,13534.51
BATCH_00422,RespiraAid_976,2022-06-12,2025-04-21,98,42040.62,34224.31
BATCH_00423,RenalGuard_369,2023-05-22,2025-07-01,803,61344.2,38880.5
BATCH_00424,RespiraAid_446,2024-09-04,2025-10-17,368,10938.28,7837.74
BATCH_00425,DermaLux_870,2023-04-17,2025-03-06,154,23989.65,15485.93
BATCH_00426,OncoThera_273,2023-06-01,2025-02-18,117,39166.22,23022.35
BATCH_00427,NeuroVita_536,2022-05-19,2023-06-15,220,4124,2731.11
BATCH_00428,HepatoCare_89,2024-04-01,2025-04-08,29,17270.86,13694.33
BATCH_00429,DermaLux_70,2023-04-11,2026-01-31,57,42730.71,27534.93
BATCH_00430,RespiraAid_978,2024-08-12,2025-07-26,134,61023.6,33224.57
BATCH_00431,CardioMax_431,2024-03-26,2025-11-08,56,45269.27,32755.38
BATCH_00432,CardioMax_314,2022-03-25,2025-01-19,169,81614.22,45180.41
BATCH_00433,HepatoCare_496,2023-06-07,2024-09-16,74,50912.33,41024.54
BATCH_00434,DermaLux_882,2024-01-17,2026-12-28,508,32058.33,19519.98
BATCH_00435,HepatoCare_829,2023-06-21,2026-01-08,319,16132.32,11515.06
BATCH_00436,HepatoCare_494,2023-06-16,2025-01-28,244,60703.95,46676.86
BATCH_00437,CardioMax_765,2024-05-07,2025-03-03,1191,55082.9,41033.66
BATCH_00438,CardioMax_438,2022-09-16,2024-12-26,1067,11785.4,7662.16
BATCH_00439,DermaLux_768,2023-03-08,2024-12-26,847,33800.3,27222.75
BATCH_00440,GlucoBalance_117,2022-12-08,2024-11-19,52,44287.97,33765.05
BATCH_00441,HepatoCare_288,2024-02-11,2026-03-08,520,82374.52,47577.27
BATCH_00442,ImmunoPlus_410,2023-08-21,2025-10-20,1103,6883.91,4823.8
BATCH_00443,RespiraAid_846,2022-03-26,2022-12-04,991,36747.08,24963.43
BATCH_00444,RenalGuard_58,2023-04-13,2024-04-13,116,42253.01,31549.73
BATCH_00445,RenalGuard_274,2024-03-10,2025-12-16,942,62664.3,36432.76
BATCH_00446,RenalGuard_575,2024-05-26,2027-03-13,999,5247.01,3018.66
BATCH_00447,RenalGuard_570,2024-03-29,2026-08-13,115,41745.03,24866.38
BATCH_00448,ImmunoPlus_763,2023-12-31,2026-02-22,88,64704.44,39087.52
BATCH_00449,HepatoCare_695,2024-03-31,2025-01-26,225,28176.62,18330.92
BATCH_00450,RenalGuard_75,2024-06-17,2025-04-24,442,31485.01,21673.48
BATCH_00451,HepatoCare_281,2023-08-15,2025-03-31,628,10212.87,6812.48
BATCH_00452,OncoThera_711,2024-03-08,2026-10-10,179,6779.53,5644.63
BATCH_00453,GlucoBalance_805,2024-03-06,2026-07-06,119,77375.79,44810.43
BATCH_00454,CardioMax_612,2023-01-08,2023-10-01,519,38624.79,21535.22
BATCH_00455,GlucoBalance_757,2024-07-14,2025-11-01,63,17776.2,12485.97
BATCH_00456,HepatoCare_886,2022-09-17,2024-05-11,244,49926.73,39538.21
BATCH_00457,NeuroVita_698,2022-09-08,2024-04-06,167,4006.72,2251.35
BATCH_00458,GlucoBalance_870,2024-06-19,2025-06-10,191,39688.63,23469.44
BATCH_00459,GlucoBalance_902,2023-07-02,2024-12-11,980,9414.64,5182
BATCH_00460,OncoThera_278,2024-05-25,2025-09-16,31,9082.06,5577.65
BATCH_00461,OrthoRelief_486,2022-06-03,2024-04-15,183,44013.1,26210.69
BATCH_00462,ImmunoPlus_917,2023-10-06,2025-10-29,184,18154.11,11800.76
BATCH_00463,OncoThera_616,2023-12-08,2025-02-04,221,35163.16,26683.05
BATCH_00464,HepatoCare_92,2023-06-18,2026-06-13,200,21137.81,17880.62
BATCH_00465,DermaLux_175,2024-07-19,2025-07-22,169,31701.54,20387.87
BATCH_00466,CardioMax_660,2023-09-02,2025-12-09,37,44442.55,33272.58
BATCH_00467,OncoThera_610,2022-09-23,2023-05-17,962,27501.5,20020.22
BATCH_00468,RenalGuard_571,2024-01-17,2025-07-29,1022,55059.98,41532.29
BATCH_00469,OncoThera_499,2023-11-04,2026-05-28,182,39648.07,23652.82
BATCH_00470,ImmunoPlus_690,2023-09-20,2025-11-13,692,30692.25,18324.49
BATCH_00471,DermaLux_465,2023-03-26,2025-01-22,204,65412.17,49138.32
BATCH_00472,NeuroVita_490,2022-07-08,2023-09-03,57,58367.97,42127.02
BATCH_00473,GlucoBalance_832,2024-03-28,2025-04-01,49,61105.87,34465.52
BATCH_00474,NeuroVita_514,2023-04-26,2024-06-30,62,57054.36,39126.93
BATCH_00475,OncoThera_113,2023-03-24,2024-12-27,35,53492.96,43880.13
BATCH_00476,NeuroVita_516,2024-08-20,2026-03-26,747,51824.56,36310.9
BATCH_00477,GlucoBalance_936,2024-04-20,2027-04-06,24,45129.18,36353.53
BATCH_00478,RenalGuard_730,2022-01-24,2023-04-15,106,48001.87,36914.28
BATCH_00479,RespiraAid_393,2024-06-18,2026-06-06,119,52701.58,35260.06
BATCH_00480,ImmunoPlus_544,2023-07-24,2025-09-25,54,25314.31,15806.35
BATCH_00481,DermaLux_567,2023-07-02,2026-03-12,146,68186.85,37888.13
BATCH_00482,NeuroVita_865,2022-08-08,2024-10-26,52,13001.62,10291.38
BATCH_00483,CardioMax_800,2024-03-15,2026-10-07,1147,30207.01,18771.74
BATCH_00484,OncoThera_363,2022-11-16,2025-02-12,48,44006.29,37115.38
BATCH_00485,RespiraAid_436,2024-01-19,2025-09-19,61,59923.44,45278.32
BATCH_00486,ImmunoPlus_852,2023-11-29,2026-04-15,233,39547.25,31821.25
BATCH_00487,OncoThera_505,2024-03-18,2025-09-29,796,32216.88,26914.49
BATCH_00488,RenalGuard_675,2022-03-02,2024-12-26,123,26211.19,21964.07
BATCH_00489,RespiraAid_289,2022-02-09,2024-10-05,165,49626.85,41286.45
BATCH_00490,NeuroVita_799,2023-01-06,2023-10-25,213,46814.74,33443.62
BATCH_00491,GlucoBalance_431,2023-11-07,2026-08-07,1104,49415.05,41580.24
BATCH_00492,CardioMax_53,2022-12-17,2023-10-20,234,58521.96,34747.25
BATCH_00493,NeuroVita_365,2023-09-04,2024-04-15,759,58304.67,32494.16
BATCH_00494,RenalGuard_545,2024-03-29,2026-06-15,423,53096.31,29874.63
BATCH_00495,DermaLux_17,2022-03-07,2022-09-11,40,61690.1,48182.43
BATCH_00496,ImmunoPlus_624,2024-08-30,2027-04-05,198,36715.45,21062.12
BATCH_00497,RenalGuard_866,2024-04-04,2025-08-01,82,32691.27,27305.46
BATCH_00498,RespiraAid_687,2023-01-29,2025-11-19,198,61604.14,35847.17
BATCH_00499,OncoThera_876,2023-11-02,2025-11-14,201,19811.92,12927.16
BATCH_00500,HepatoCare_141,2023-06-22,2026-01-30,191,40992.27,26692.43
BATCH_00501,CardioMax_574,2023-11-09,2026-05-23,73,13679.1,11376.59
BATCH_00502,CardioMax_911,2023-06-07,2026-04-26,547,12535.11,9885.61
BATCH_00503,OrthoRelief_491,2023-08-19,2026-04-11,79,25647,18296.46
BATCH_00504,OncoThera_93,2023-02-09,2024-07-09,125,6778.96,4738.35
BATCH_00505,CardioMax_565,2023-09-10,2025-10-19,234,28059.85,20044.46
BATCH_00506,GlucoBalance_487,2023-06-08,2026-05-30,120,75194.16,41524.42
BATCH_00507,ImmunoPlus_828,2024-05-15,2025-03-24,250,16615.59,10450.16
BATCH_00508,ImmunoPlus_229,2023-01-06,2024-09-19,196,12767.24,7717.68
BATCH_00509,ImmunoPlus_92,2022-09-06,2024-01-28,705,55349.5,47003.87
BATCH_00510,RespiraAid_318,2022-04-19,2024-01-27,797,18633.89,14195.47
BATCH_00511,OncoThera_354,2024-06-16,2025-03-14,172,22436.18,13426.75
BATCH_00512,NeuroVita_462,2022-11-29,2025-07-05,86,28969.83,18364.24
BATCH_00513,OrthoRelief_678,2022-09-07,2025-04-21,41,48345.24,38572.67
BATCH_00514,NeuroVita_865,2023-02-20,2024-10-01,220,77478.76,48585.84
BATCH_00515,RespiraAid_701,2023-02-13,2025-11-26,74,76205.38,45949.98
BATCH_00516,OrthoRelief_70,2023-05-16,2024-11-03,115,77065.02,48721.32
BATCH_00517,GlucoBalance_549,2023-10-07,2026-09-28,35,48063.71,28803.47
BATCH_00518,ImmunoPlus_385,2023-08-27,2025-12-09,631,31065.63,17429.66
BATCH_00519,RenalGuard_321,2022-11-10,2023-10-31,40,8575.17,5207.19
BATCH_00520,RenalGuard_225,2024-07-31,2025-07-11,246,47492.92,33298.88
BATCH_00521,RespiraAid_971,2024-07-05,2027-01-22,248,29841.5,24396.13
BATCH_00522,DermaLux_528,2024-06-09,2025-08-03,316,41860.26,24202.97
BATCH_00523,DermaLux_834,2023-10-19,2025-11-26,794,30661.11,25402.37
BATCH_00524,CardioMax_173,2024-09-14,2026-03-27,966,42999.94,28193.55
BATCH_00525,RespiraAid_658,2022-01-27,2022-08-20,134,69983.2,49979.55
BATCH_00526,ImmunoPlus_473,2023-02-23,2023-11-26,872,9379.85,8036.12
BATCH_00527,GlucoBalance_505,2024-01-14,2025-11-10,80,37651.11,28573.78
BATCH_00528,OncoThera_590,2022-08-05,2025-02-20,28,36506.15,28470.31
BATCH_00529,CardioMax_509,2023-06-07,2024-07-05,493,34364.34,22955.13
BATCH_00530,HepatoCare_422,2024-05-01,2026-05-26,1055,12437.87,8544.52
BATCH_00531,ImmunoPlus_577,2024-05-01,2026-11-03,123,13313.76,9385.88
BATCH_00532,RenalGuard_369,2022-09-14,2024-04-21,122,36004.77,26467.81
BATCH_00533,RenalGuard_195,2022-06-09,2023-01-09,74,20466.22,17164.84
BATCH_00534,OncoThera_923,2023-05-11,2026-01-21,140,7581.15,4902.37
BATCH_00535,GlucoBalance_432,2024-06-05,2026-09-17,45,13320.03,10286.33
BATCH_00536,ImmunoPlus_40,2023-03-21,2023-10-03,698,82564.88,46268.6
BATCH_00537,ImmunoPlus_439,2022-08-23,2024-01-14,233,7893.89,4794.93
BATCH_00538,DermaLux_603,2024-05-14,2025-02-05,395,50781.3,42819.44
BATCH_00539,OncoThera_410,2024-04-17,2026-07-28,588,58106.52,35694.92
BATCH_00540,NeuroVita_914,2022-03-10,2023-04-09,84,83089.35,46800.63
BATCH_00541,OrthoRelief_164,2024-05-19,2026-03-16,162,5143.56,3155.85
BATCH_00542,NeuroVita_340,2022-06-08,2023-05-25,132,29901.72,21004.18
BATCH_00543,RespiraAid_501,2022-10-20,2025-09-25,52,16966.26,11426.38
BATCH_00544,OncoThera_237,2022-05-16,2024-12-02,47,64013.89,41486.4
BATCH_00545,NeuroVita_985,2024-04-03,2025-10-22,167,45329.16,26520.46
BATCH_00546,GlucoBalance_736,2022-11-24,2023-12-09,81,56190.79,44920.61
BATCH_00547,OrthoRelief_758,2023-11-30,2026-09-21,89,5825.18,3735.15
BATCH_00548,HepatoCare_846,2023-06-02,2024-11-17,171,14286.28,7900.53
BATCH_00549,GlucoBalance_381,2024-02-20,2026-01-29,871,57488.75,46017.99
BATCH_00550,NeuroVita_212,2022-10-03,2024-03-17,160,42089.84,28720.86
BATCH_00551,ImmunoPlus_314,2022-06-25,2024-03-22,790,19653.9,15651.99
BATCH_00552,CardioMax_31,2024-02-21,2024-09-22,111,65495.86,38120.68
BATCH_00553,GlucoBalance_837,2024-03-02,2026-11-21,54,81971.03,47746.59
BATCH_00554,GlucoBalance_197,2022-08-20,2023-07-08,915,57556.21,33517.8
BATCH_00555,RespiraAid_686,2024-09-12,2025-04-26,138,6410.06,3689.46
BATCH_00556,RespiraAid_532,2024-06-11,2026-05-19,698,10974.36,7203.47
BATCH_00557,RenalGuard_621,2023-03-22,2026-02-01,90,19376.28,12080.7
BATCH_00558,RenalGuard_948,2023-06-27,2025-04-05,67,23732.3,13502.96
BATCH_00559,ImmunoPlus_779,2023-12-26,2025-07-18,231,50866.79,32301.8
BATCH_00560,NeuroVita_44,2023-03-09,2025-10-03,48,70230.16,40836.34
BATCH_00561,DermaLux_964,2022-12-24,2025-05-15,229,49111.89,35205.58
BATCH_00562,RenalGuard_691,2023-01-09,2025-07-20,896,20285.21,11689.09
BATCH_00563,HepatoCare_802,2023-05-09,2024-12-04,158,15309.84,11211.58
BATCH_00564,OrthoRelief_635,2023-07-04,2025-07-05,480,2611.17,2223.13
BATCH_00565,GlucoBalance_902,2023-11-15,2026-08-01,187,5994.81,4998.78
BATCH_00566,HepatoCare_47,2022-01-16,2022-08-13,226,7298.26,6151.46
BATCH_00567,OncoThera_560,2024-03-25,2026-03-28,121,11958.57,7007.41
BATCH_00568,HepatoCare_97,2024-05-12,2025-12-12,150,3251.45,2450.64
BATCH_00569,ImmunoPlus_833,2022-09-26,2023-04-17,20,9594.16,8283.66
BATCH_00570,RenalGuard_560,2022-03-01,2024-02-06,208,61072.89,33260.08
BATCH_00571,RenalGuard_559,2023-02-18,2024-06-28,21,31564.19,17640.11
BATCH_00572,HepatoCare_452,2023-02-24,2025-08-30,214,68182.71,42390.94
BATCH_00573,HepatoCare_598,2022-03-09,2024-11-10,67,26436.34,14738.93
BATCH_00574,GlucoBalance_314,2022-09-01,2025-06-07,195,43824.1,28625.54
BATCH_00575,OncoThera_880,2024-06-03,2026-10-14,195,27295.58,18966.84
BATCH_00576,OrthoRelief_749,2022-02-26,2025-02-13,97,15295.05,9151.31
BATCH_00577,RenalGuard_937,2024-03-08,2026-02-24,492,12766.37,8595.43
BATCH_00578,RenalGuard_385,2022-08-07,2024-11-26,721,24500.1,20223.71
BATCH_00579,NeuroVita_323,2023-12-01,2026-05-13,128,17960.7,10195.79
BATCH_00580,OncoThera_663,2024-08-05,2025-06-10,194,23399.99,18010.76
BATCH_00581,CardioMax_34,2023-07-18,2024-05-15,167,54884.34,47584.7
BATCH_00582,RenalGuard_761,2023-12-07,2024-06-04,183,39616.25,30148.04
BATCH_00583,GlucoBalance_855,2024-02-27,2026-06-20,65,70556.29,46202.15
BATCH_00584,CardioMax_689,2022-08-24,2023-11-03,451,70452.95,48838.89
BATCH_00585,HepatoCare_724,2023-08-18,2024-11-14,106,34016.29,28452.07
BATCH_00586,RespiraAid_262,2022-09-10,2025-08-22,60,60779.82,43325.53
BATCH_00587,GlucoBalance_310,2024-03-08,2025-06-21,81,31086.7,18913.01
BATCH_00588,RespiraAid_932,2022-05-10,2023-04-04,159,5126.64,3290.9
BATCH_00589,RenalGuard_169,2023-04-25,2024-12-19,1061,45505.78,27253.14
BATCH_00590,GlucoBalance_109,2022-10-04,2025-04-01,223,72467.74,43838.7
BATCH_00591,DermaLux_440,2022-11-04,2025-07-20,1146,70528.66,43732.32
BATCH_00592,RenalGuard_585,2024-01-06,2026-08-09,186,70618.79,41548.85
BATCH_00593,HepatoCare_563,2022-06-13,2024-07-31,242,38483.7,21635.53
BATCH_00594,GlucoBalance_108,2022-08-11,2023-06-22,32,8720.85,5584.45
BATCH_00595,DermaLux_793,2023-03-06,2025-09-17,36,15141.25,10279.65
BATCH_00596,CardioMax_822,2024-06-30,2027-02-04,151,80312.96,46582.12
BATCH_00597,RespiraAid_550,2024-02-11,2025-01-04,178,22018.07,12106.5
BATCH_00598,DermaLux_627,2024-09-11,2026-08-03,1031,60924.72,49003.65
BATCH_00599,GlucoBalance_500,2022-06-17,2024-06-24,629,17397.53,11343.71
BATCH_00600,ImmunoPlus_497,2023-08-22,2025-06-25,184,57860.97,32835.15
BATCH_00601,OncoThera_467,2022-02-13,2024-01-09,81,67688.63,39913.36
BATCH_00602,DermaLux_320,2024-07-27,2025-06-22,211,3272.61,2535.19
BATCH_00603,RenalGuard_77,2024-08-22,2026-03-09,161,8147.77,4539.25
BATCH_00604,RespiraAid_718,2023-02-09,2025-08-21,48,35541.14,24350.67
BATCH_00605,RenalGuard_346,2023-09-28,2024-11-13,220,64546.82,41974.84
BATCH_00606,NeuroVita_425,2022-01-22,2024-03-13,862,35652.96,30309.6
BATCH_00607,DermaLux_908,2024-07-08,2025-05-18,143,22514.13,14848.64
BATCH_00608,NeuroVita_251,2022-02-28,2024-01-30,813,25006.2,18060.88
BATCH_00609,RespiraAid_101,2024-05-08,2025-11-10,214,13679.82,8262.63
BATCH_00610,OrthoRelief_153,2024-03-05,2025-11-13,239,19870.6,11383.91
BATCH_00611,OrthoRelief_499,2023-08-09,2025-01-08,223,5156.71,3858.13
BATCH_00612,RenalGuard_30,2022-11-08,2024-07-24,538,48761.46,35089.78
BATCH_00613,NeuroVita_980,2024-02-08,2026-08-06,118,72185.25,43766.2
BATCH_00614,OncoThera_221,2022-08-22,2025-01-05,66,2837.47,2021.07
BATCH_00615,ImmunoPlus_960,2022-06-10,2023-11-24,601,30308.85,19632.45
BATCH_00616,CardioMax_704,2024-02-01,2026-05-30,331,8737.24,4846.77
BATCH_00617,GlucoBalance_325,2022-06-09,2024-01-28,194,46500.34,25508.77
BATCH_00618,HepatoCare_553,2023-09-16,2024-04-29,1199,25526.46,21939.73
BATCH_00619,CardioMax_981,2024-09-08,2025-11-08,235,13025.95,9602.69
BATCH_00620,RenalGuard_729,2024-07-08,2027-06-22,228,64401.37,38800.58
BATCH_00621,NeuroVita_463,2023-03-06,2025-09-13,78,70768.1,40190.23
BATCH_00622,RespiraAid_849,2022-02-20,2023-07-04,779,14634.8,8201.61
BATCH_00623,RespiraAid_188,2023-11-20,2025-12-09,766,61692.41,35457.17
BATCH_00624,NeuroVita_176,2022-08-20,2025-05-03,219,71991.88,40586.66
BATCH_00625,ImmunoPlus_70,2023-03-19,2024-12-20,170,62786.94,39908.67
BATCH_00626,RenalGuard_177,2022-01-02,2024-04-24,919,65504.44,48564.22
BATCH_00627,RespiraAid_352,2023-03-07,2023-09-19,935,17967.75,13588.87
BATCH_00628,RenalGuard_625,2023-01-12,2025-06-15,626,31546.66,25202.24
BATCH_00629,GlucoBalance_442,2023-02-23,2025-02-01,188,22794.51,17213.23
BATCH_00630,RespiraAid_692,2024-03-07,2025-06-24,614,9631.36,8166.17
BATCH_00631,HepatoCare_957,2022-08-22,2023-12-01,148,66055.66,41012.37
BATCH_00632,OncoThera_322,2023-06-07,2026-01-24,1021,26654.34,16481.94
BATCH_00633,RenalGuard_523,2022-01-26,2024-03-02,143,35616.02,21632.1
